page_id,route,final_status,generation_allowed,source_sheet,source_row,k_present,output_path,output_exists_after,action
candidate:tutor:kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-ccad-b77c-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-ccad-b77c-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,386,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-ccad-b77c-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-c120-d559-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-c120-d559-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,387,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-c120-d559-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-b3d9-cd98-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-b3d9-cd98-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,388,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-b3d9-cd98-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-c1a1-b3c4-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-c1a1-b3c4-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,389,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-c1a1-b3c4-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-c5f0-c218-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-c5f0-c218-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,390,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-c5f0-c218-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-c625-b828-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-c625-b828-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,391,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-c625-b828-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-ccad-d559-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-ccad-d559-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,392,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-ccad-d559-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-c778-cc9c-c6b4-b0a8-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-c778-cc9c-c6b4-b0a8-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,393,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-c778-cc9c-c6b4-b0a8-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-c6b4-bd81-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-c6b4-bd81-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,394,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-c6b4-bd81-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-c1a1-b3c4-ad6d-c81c-b3c4-c2dc:region_tutor,/tutor/kr-b300-ad6c-kr-c1a1-b3c4-ad6d-c81c-b3c4-c2dc/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,397,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-c1a1-b3c4-ad6d-c81c-b3c4-c2dc\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-ccad-b77c-ad6d-c81c-b3c4-c2dc:region_tutor,/tutor/kr-b300-ad6c-kr-ccad-b77c-ad6d-c81c-b3c4-c2dc/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,398,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-ccad-b77c-ad6d-c81c-b3c4-c2dc\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-c601-c885-ad6d-c81c-b3c4-c2dc:region_tutor,/tutor/kr-b300-ad6c-kr-c601-c885-ad6d-c81c-b3c4-c2dc/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,399,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-c601-c885-ad6d-c81c-b3c4-c2dc\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-ac80-c554-c9c0-ad6c:region_tutor,/tutor/kr-b300-ad6c-kr-ac80-c554-c9c0-ad6c/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,402,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-ac80-c554-c9c0-ad6c\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-ac00-c815-c9c0-ad6c:region_tutor,/tutor/kr-b300-ad6c-kr-ac00-c815-c9c0-ad6c/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,403,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-ac00-c815-c9c0-ad6c\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-c5f0-d76c-c9c0-ad6c:region_tutor,/tutor/kr-b300-ad6c-kr-c5f0-d76c-c9c0-ad6c/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,404,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-c5f0-d76c-c9c0-ad6c\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-ad6c-c6d4-c9c0-ad6c:region_tutor,/tutor/kr-b300-ad6c-kr-ad6c-c6d4-c9c0-ad6c/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,406,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-ad6c-c6d4-c9c0-ad6c\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-c8fc-c548-c9c0-ad6c:region_tutor,/tutor/kr-b300-ad6c-kr-c8fc-c548-c9c0-ad6c/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,408,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-c8fc-c548-c9c0-ad6c\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-c0bc-c0b0-c9c0-ad6c:region_tutor,/tutor/kr-b300-ad6c-kr-c0bc-c0b0-c9c0-ad6c/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,410,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-c0bc-c0b0-c9c0-ad6c\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-acc4-c0b0-c9c0-ad6c:region_tutor,/tutor/kr-b300-ad6c-kr-acc4-c0b0-c9c0-ad6c/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,411,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-acc4-c0b0-c9c0-ad6c\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-c791-c804-c9c0-ad6c:region_tutor,/tutor/kr-b300-ad6c-kr-c791-c804-c9c0-ad6c/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,412,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-c791-c804-c9c0-ad6c\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-c6d0-b2f9-c9c0-ad6c:region_tutor,/tutor/kr-b300-ad6c-kr-c6d0-b2f9-c9c0-ad6c/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,414,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-c6d0-b2f9-c9c0-ad6c\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-b2f9-d558-c9c0-ad6c:region_tutor,/tutor/kr-b300-ad6c-kr-b2f9-d558-c9c0-ad6c/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,416,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-b2f9-d558-c9c0-ad6c\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-c6a9-d604-c9c0-ad6c:region_tutor,/tutor/kr-b300-ad6c-kr-c6a9-d604-c9c0-ad6c/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,417,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-c6a9-d604-c9c0-ad6c\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d559-c775-c9c0-ad6c:region_tutor,/tutor/kr-b300-ad6c-kr-d559-c775-c9c0-ad6c/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,418,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d559-c775-c9c0-ad6c\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-b3c4-d654-c9c0-ad6c:region_tutor,/tutor/kr-b300-ad6c-kr-b3c4-d654-c9c0-ad6c/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,419,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-b3c4-d654-c9c0-ad6c\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-b3d9-cd98-c9c0-ad6c:region_tutor,/tutor/kr-b300-ad6c-kr-b3d9-cd98-c9c0-ad6c/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,421,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-b3d9-cd98-c9c0-ad6c\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-c625-b828-c9c0-ad6c:region_tutor,/tutor/kr-b300-ad6c-kr-c625-b828-c9c0-ad6c/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,422,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-c625-b828-c9c0-ad6c\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-c1a1-d604-c9c0-ad6c:region_tutor,/tutor/kr-b300-ad6c-kr-c1a1-d604-c9c0-ad6c/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,425,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-c1a1-d604-c9c0-ad6c\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-c1a1-b9bc-c9c0-ad6c:region_tutor,/tutor/kr-b300-ad6c-kr-c1a1-b9bc-c9c0-ad6c/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,426,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-c1a1-b9bc-c9c0-ad6c\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-ac04-c11d-c9c0-ad6c-kr-bd80-d3c9:region_tutor,/tutor/kr-b300-ad6c-kr-ac04-c11d-c9c0-ad6c-kr-bd80-d3c9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,428,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-ac04-c11d-c9c0-ad6c-kr-bd80-d3c9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-c11c-bd81-ad6c:region_tutor,/tutor/kr-b300-ad6c-kr-c11c-bd81-ad6c/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,431,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-c11c-bd81-ad6c\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-ad6c-c131-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-ad6c-c131-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,432,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-ad6c-c131-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-c2e0-bc29-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-c2e0-bc29-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,435,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-c2e0-bc29-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-b450-c815-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-b450-c815-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,438,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-b450-c815-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-bc31-c11d-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-bc31-c11d-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,439,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-bc31-c11d-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-bd80-b300-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-bd80-b300-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,440,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-bd80-b300-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-cc28-c554-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-cc28-c554-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,445,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-cc28-c554-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-bd88-b2f9-c9c0-ad6c:region_tutor,/tutor/kr-b300-ad6c-kr-bd88-b2f9-c9c0-ad6c/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,446,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-bd88-b2f9-c9c0-ad6c\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-bd88-b2f9-c2e0-b3c4-c2dc:region_tutor,/tutor/kr-b300-ad6c-kr-bd88-b2f9-c2e0-b3c4-c2dc/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,447,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-bd88-b2f9-c2e0-b3c4-c2dc\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d0d5-c815-c9c0-ad6c:region_tutor,/tutor/kr-b300-ad6c-kr-d0d5-c815-c9c0-ad6c/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,449,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d0d5-c815-c9c0-ad6c\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-bc31-c11d-c9c0-ad6c:region_tutor,/tutor/kr-b300-ad6c-kr-bc31-c11d-c9c0-ad6c/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,450,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-bc31-c11d-c9c0-ad6c\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-c131-c131-c9c0-ad6c:region_tutor,/tutor/kr-b300-ad6c-kr-c131-c131-c9c0-ad6c/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,452,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-c131-c131-c9c0-ad6c\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-c9c1-c0b0-c9c0-ad6c-kr-c131-d658-c0dd-d65c-ad8c:region_tutor,/tutor/kr-b300-ad6c-kr-c9c1-c0b0-c9c0-ad6c-kr-c131-d658-c0dd-d65c-ad8c/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,454,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-c9c1-c0b0-c9c0-ad6c-kr-c131-d658-c0dd-d65c-ad8c\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-ccad-b2f9-c9c0-ad6c-kr-b450-c815-c0dd-d65c-ad8c:region_tutor,/tutor/kr-b300-ad6c-kr-ccad-b2f9-c9c0-ad6c-kr-b450-c815-c0dd-d65c-ad8c/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,458,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-ccad-b2f9-c9c0-ad6c-kr-b450-c815-c0dd-d65c-ad8c\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-cc28-c554-c9c0-ad6c:region_tutor,/tutor/kr-b300-ad6c-kr-cc28-c554-c9c0-ad6c/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,459,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-cc28-c554-c9c0-ad6c\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-cc28-c554-c9c0-ad6c-kr-ccad-c8fc:region_tutor,/tutor/kr-b300-ad6c-kr-cc28-c554-c9c0-ad6c-kr-ccad-c8fc/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,460,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-cc28-c554-c9c0-ad6c-kr-ccad-c8fc\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-c0c1-b2f9-ad6c:region_tutor,/tutor/kr-b300-ad6c-kr-c0c1-b2f9-ad6c/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,461,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-c0c1-b2f9-ad6c\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-c11c-c6d0-ad6c:region_tutor,/tutor/kr-b300-ad6c-kr-c11c-c6d0-ad6c/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,462,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-c11c-c6d0-ad6c\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-ccad-c6d0-ad6c:region_tutor,/tutor/kr-b300-ad6c-kr-ccad-c6d0-ad6c/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,463,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-ccad-c6d0-ad6c\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d765-b355-ad6c:region_tutor,/tutor/kr-b300-ad6c-kr-d765-b355-ad6c/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,464,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d765-b355-ad6c\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d765-b355-ad6c-kr-ae08-cc9c-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d765-b355-ad6c-kr-ae08-cc9c-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,465,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d765-b355-ad6c-kr-ae08-cc9c-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d765-b355-ad6c-kr-bc29-c11c-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d765-b355-ad6c-kr-bc29-c11c-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,466,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d765-b355-ad6c-kr-bc29-c11c-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d765-b355-ad6c-kr-c6a9-b2f4-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d765-b355-ad6c-kr-c6a9-b2f4-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,467,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d765-b355-ad6c-kr-c6a9-b2f4-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d765-b355-ad6c-kr-c6a9-c815-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d765-b355-ad6c-kr-c6a9-c815-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,469,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d765-b355-ad6c-kr-c6a9-c815-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d765-b355-ad6c-kr-d0d1-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d765-b355-ad6c-kr-d0d1-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,470,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d765-b355-ad6c-kr-d0d1-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d765-b355-ad6c-kr-ac1c-c2e0-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d765-b355-ad6c-kr-ac1c-c2e0-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,471,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d765-b355-ad6c-kr-ac1c-c2e0-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d765-b355-ad6c-kr-ccad-c8fc-c0ac-c9c1-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d765-b355-ad6c-kr-ccad-c8fc-c0ac-c9c1-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,473,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d765-b355-ad6c-kr-ccad-c8fc-c0ac-c9c1-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d765-b355-ad6c-kr-c0ac-cc3d-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d765-b355-ad6c-kr-c0ac-cc3d-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,474,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d765-b355-ad6c-kr-c0ac-cc3d-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d765-b355-ad6c-kr-c131-d654-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d765-b355-ad6c-kr-c131-d654-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,476,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d765-b355-ad6c-kr-c131-d654-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d765-b355-ad6c-kr-c218-ace1-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d765-b355-ad6c-kr-c218-ace1-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,477,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d765-b355-ad6c-kr-c218-ace1-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d765-b355-ad6c-kr-c8fd-b9bc-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d765-b355-ad6c-kr-c8fd-b9bc-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,478,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d765-b355-ad6c-kr-c8fd-b9bc-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d765-b355-ad6c-kr-b0b4-b355-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d765-b355-ad6c-kr-b0b4-b355-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,479,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d765-b355-ad6c-kr-b0b4-b355-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d765-b355-ad6c-kr-ac00-acbd-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d765-b355-ad6c-kr-ac00-acbd-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,480,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d765-b355-ad6c-kr-ac00-acbd-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
